date,phid,chain,storesize,sale,nobs,packages,market
2010-01-01,553,1,90.0,296717.56,1021,1392.0,123
2010-01-01,539,3,139.0,609007.51,1809,2417.0,33
2010-01-01,633,1,180.0,330198.49,1109,1507.0,3
2010-01-01,547,2,175.0,650350.58,2035,2790.467,46
2010-01-01,548,2,139.0,177543.09,686,879.0,8
2010-01-01,554,2,180.0,288359.29,1130,1452.333,98
2010-01-01,550,3,148.0,522549.19,1691,2167.514,50
2010-01-01,552,3,120.0,266915.53,806,995.961,16
2010-01-01,555,1,120.0,379814.49,1133,1520.033,92
2010-01-01,556,3,150.0,533524.59,1323,1791.0,43
2010-01-01,560,4,0.0,362420.18,956,1277.467,34
2010-01-01,573,3,500.0,559945.66,3826,2052.359,25
2010-01-01,567,3,490.0,382558.95,834,1175.0,3
2010-01-01,585,2,105.0,384112.76,1311,1698.0,6
2010-01-01,600,1,185.0,216511.7,822,1036.0,106
2010-01-01,559,3,130.0,337726.86,1078,1392.0,124
2010-01-01,620,2,182.0,307509.72,1035,1380.8,34
2010-01-01,574,3,120.0,364581.48,1203,1587.0,16
2010-01-01,572,1,70.0,391136.1,1269,1615.0,66
2010-01-01,591,2,142.0,543675.07,4058,2106.025,3
2010-01-01,582,2,120.0,226595.3,760,1008.0,6
2010-01-01,583,2,235.0,299624.69,831,1165.6,6
2010-01-01,569,1,120.0,302777.83,1054,1328.3,50
2010-01-01,579,1,200.0,420031.25,1269,1751.0,3
2010-01-01,576,1,178.0,340387.53,1021,1402.571,3
2010-01-01,594,2,250.0,299206.1,937,1201.0,25
2010-01-01,580,1,95.0,161556.48,539,693.0,16
2010-01-01,618,2,110.0,443685.55,1593,2003.0,25
2010-01-01,581,1,158.0,501961.4,1655,2258.0,30
2010-01-01,601,2,151.0,614484.01,1912,2567.0,6
2010-01-01,589,3,130.0,359251.18,1260,1654.0,1
2010-01-01,592,1,200.0,336422.09,1013,1351.0,3
2010-01-01,595,5,0.0,615750.12,918,1191.125,42
2010-01-01,607,5,0.0,329302.17,749,1028.132,55
2010-01-01,619,1,205.0,353895.54,1403,1429.203,6
2010-01-01,614,2,130.0,272472.97,728,1018.0,39
2010-01-01,603,2,177.0,231048.3,597,792.0,50
2010-01-01,629,2,145.0,205639.39,669,889.0,50
2010-01-01,615,2,94.0,298950.13,809,1154.0,125
2010-01-01,622,2,213.0,483194.53,1166,1601.0,15
2010-01-01,593,1,235.0,362105.35,790,1102.0,25
2010-01-01,653,5,246.0,370940.21,504,696.64,33
2010-01-01,616,1,128.0,270550.43,867,1235.9,6
2010-01-01,598,3,150.0,377625.86,1051,1363.0,32
2010-01-01,605,1,178.0,453664.93,1592,2050.979,77
2010-01-01,609,1,135.0,432950.85,1298,1665.0,6
2010-01-01,606,3,180.0,307843.47,1116,1465.0,9
2010-01-01,612,1,247.0,288677.72,1181,1391.154,92
2010-01-01,624,4,184.0,236750.83,830,1103.0,19
2010-01-01,621,2,184.0,303062.78,1441,1442.268,107
2010-01-01,625,2,180.0,306847.69,823,1238.92,3
2010-01-01,628,1,90.0,567639.29,1646,2264.7,9
2010-01-01,626,1,150.0,215319.15,568,724.0,32
2010-01-01,627,3,180.0,243083.59,839,1087.6,76
2010-01-01,634,1,102.0,288907.15,934,1194.286,58
2010-01-01,632,2,175.0,375802.44,1211,1547.5,78
2010-01-01,635,3,180.0,543539.31,2525,2416.162,6
2010-01-01,637,1,180.0,270184.27,840,1159.0,3
2010-01-01,647,2,130.0,306713.55,957,1276.25,3
2010-01-01,643,2,272.0,179888.12,668,868.0,6
2010-01-01,640,1,200.0,183568.87,582,730.0,3
2010-01-01,641,1,1.0,722379.29,1702,2434.0,39
2010-01-01,646,3,180.0,779212.15,2855,3042.354,6
2010-01-01,654,3,148.0,297192.95,837,1049.0,6
2010-01-01,649,3,142.0,82686.81,320,415.0,43
2010-01-01,650,2,210.0,63844.98,264,302.0,3
2010-01-01,655,1,198.0,206693.25,695,861.0,25
2010-01-01,657,3,222.0,233030.19,858,1066.28,92
2010-01-01,660,1,100.0,155303.59,533,673.0,25
2010-01-01,661,3,118.0,112756.33,450,564.0,34
2010-01-01,658,1,200.0,183948.29,730,940.333,0
2010-01-01,664,1,150.0,51834.2,221,277.333,6
2010-01-01,671,1,110.0,53838.19,269,321.5,50
2010-01-01,666,3,200.0,86363.13,327,376.2,42
2010-01-01,669,1,130.0,92738.47,387,489.0,6
2010-02-01,1,1,450.0,1114277.09,3414,4667.0,0
2010-02-01,2,2,539.0,1106824.02,3547,4465.99,1
2010-02-01,3,1,419.0,498325.59,1581,2178.25,2
2010-02-01,4,3,583.0,427607.77,1111,1570.51,3
2010-02-01,5,2,257.0,619676.09,2370,2221.021,3
2010-02-01,6,2,273.0,1115544.39,6273,3985.937,3
2010-02-01,11,1,122.0,760973.99,2491,3337.566,5
2010-02-01,12,3,400.0,1045707.46,3635,4086.286,6
2010-02-01,14,2,105.0,291777.89,935,1169.667,7
2010-02-01,15,2,156.0,534911.89,1429,1974.0,8
2010-02-01,16,2,203.0,1108376.49,3469,4647.0,6
2010-02-01,17,3,285.0,1140762.87,3349,4539.0,6
2010-02-01,18,2,476.0,1719401.82,5146,6925.0,6
2010-02-01,19,4,152.0,460250.7,1425,1898.0,6
2010-02-01,20,1,603.0,1508416.39,4263,5782.0,6
2010-02-01,22,2,333.0,1600579.12,4027,5669.8,6
2010-02-01,23,3,274.0,1585797.72,4336,5873.47,6
2010-02-01,24,3,136.0,417903.6,1046,1367.0,6
2010-02-01,25,2,97.0,955855.28,3161,4097.0,6
2010-02-01,26,3,665.0,1404666.48,4204,5708.607,6
2010-02-01,27,5,1967.0,6116404.74,3680,5159.15,6
2010-02-01,28,3,360.0,518085.13,1610,2191.28,6
2010-02-01,29,3,393.0,1079317.03,2953,4072.286,6
2010-02-01,30,2,170.0,482599.91,1627,2348.0,6
2010-02-01,31,4,200.0,521574.23,1463,2014.0,6
2010-02-01,32,3,171.0,623694.91,1720,2301.72,6
2010-02-01,33,2,562.0,816664.93,2384,3387.0,6
2010-02-01,34,2,56.0,808082.28,2309,3086.0,9
2010-02-01,35,2,250.0,601161.15,2883,2566.121,9
2010-02-01,36,2,150.0,387794.75,942,1317.0,9
2010-02-01,37,1,454.0,951143.19,2494,3384.0,9
2010-02-01,38,5,511.0,2919723.46,1742,2739.017,9
2010-02-01,39,1,79.0,398699.93,1142,1628.939,9
2010-02-01,42,2,390.0,1141528.45,3550,4926.0,10
2010-02-01,50,1,154.0,708839.36,2196,2739.0,11
2010-02-01,51,2,255.0,738970.43,3149,3182.785,12
2010-02-01,52,2,116.0,364334.9,1179,1507.04,13
2010-02-01,62,1,231.0,721992.26,2085,2738.338,14
2010-02-01,65,1,479.0,1429775.22,3761,5113.349,15
2010-02-01,66,3,378.0,1711234.14,5163,6022.746,16
2010-02-01,67,5,500.0,865715.72,895,1190.842,16
2010-02-01,68,4,200.0,347793.6,910,1233.0,17
2010-02-01,69,1,227.0,636292.28,1964,2587.1,18
2010-02-01,70,2,382.0,967802.73,2816,3715.483,19
2010-02-01,71,2,449.0,868062.72,3146,3407.34,20
2010-02-01,73,3,328.0,1375273.31,3805,5028.0,6
2010-02-01,74,2,311.0,906649.02,3268,2877.253,21
2010-02-01,75,1,317.0,759622.44,2447,3327.9,22
2010-02-01,83,1,67.0,295174.8,908,1120.0,23
2010-02-01,84,3,185.0,910796.44,2509,3358.95,24
2010-02-01,85,2,390.0,1218590.51,4648,4988.496,115
2010-02-01,86,5,580.0,936594.34,1077,1520.767,115
2010-02-01,87,1,175.0,452580.92,1528,1856.0,16
2010-02-01,89,1,273.0,665871.15,1847,2445.0,25
2010-02-01,90,1,80.0,320182.55,998,1359.0,16
2010-02-01,91,1,350.0,959187.42,2680,3571.0,16
2010-02-01,92,2,100.0,760182.59,2384,3115.572,16
2010-02-01,93,5,330.0,1250933.03,1121,1459.9,16
2010-02-01,94,2,142.0,421047.88,1636,1992.7,26
2010-02-01,95,3,170.0,512144.7,1322,1703.0,27
2010-02-01,96,4,184.0,923543.97,2583,3419.0,117
2010-02-01,97,4,400.0,750720.79,2430,2750.864,117
2010-02-01,98,1,474.0,464012.53,1167,1599.0,3
2010-02-01,99,2,260.0,594915.48,1756,2425.0,28
2010-02-01,100,2,266.0,625813.84,2741,2550.382,29
2010-02-01,517,2,342.0,1052909.98,2399,3315.0,121
2010-02-01,499,3,240.0,1432812.19,4249,5714.117,16
2010-02-01,104,3,452.0,752467.74,2878,2821.311,16
2010-02-01,105,5,200.0,897105.46,1020,1509.3,16
2010-02-01,106,2,330.0,617230.13,3320,2685.632,16
2010-02-01,107,2,62.0,752450.33,2126,2802.0,16
2010-02-01,108,2,250.0,412170.0,1437,1970.666,30
2010-02-01,109,3,214.0,830112.7,4528,3233.837,31
2010-02-01,110,2,156.0,376205.09,1240,1581.0,32
2010-02-01,111,2,299.0,817099.99,2491,3396.0,33
2010-02-01,112,1,463.0,995104.98,2525,3519.2,33
2010-02-01,113,3,245.0,748738.5,2219,2920.9,34
2010-02-01,114,2,440.0,1157903.3,6613,4700.276,34
2010-02-01,115,5,378.0,1522495.99,1563,2136.319,34
2010-02-01,116,1,313.0,744561.57,1730,2443.704,35
2010-02-01,117,2,144.0,659591.1,2701,2713.103,36
2010-02-01,118,1,126.0,803436.77,2517,3423.683,37
2010-02-01,119,3,123.0,258608.1,831,1097.0,38
2010-02-01,120,3,87.0,433949.72,1292,1799.0,39
2010-02-01,122,3,257.0,678214.62,2239,3024.934,40
2010-02-01,123,1,200.0,388017.03,1167,1458.0,41
2010-02-01,124,2,250.0,938433.01,2902,4027.25,25
2010-02-01,125,3,137.0,339402.67,1303,1595.471,42
2010-02-01,126,1,236.0,998937.48,3430,3924.138,39
2010-02-01,127,2,405.0,789889.85,4906,3197.751,34
2010-02-01,128,3,274.0,1081346.7,2704,3555.6,34
2010-02-01,129,2,158.0,854293.74,3654,3397.55,34
2010-02-01,130,2,212.0,1046661.15,3327,4055.206,25
2010-02-01,136,1,201.0,959423.22,2830,3767.0,43
2010-02-01,137,2,330.0,502128.18,1373,1877.0,3
2010-02-01,138,2,327.0,895688.11,2442,3297.967,3
2010-02-01,139,2,213.0,821742.79,2506,3429.796,3
2010-02-01,140,1,800.0,1765047.99,4805,6758.042,3
2010-02-01,141,1,156.0,814765.37,2191,3063.0,3
2010-02-01,533,5,350.0,2713870.94,2231,3365.352,3
2010-02-01,142,1,115.0,914503.05,2378,3212.0,3
2010-02-01,143,2,218.0,823330.03,2301,3131.0,8
2010-02-01,144,2,491.0,931239.96,2764,3739.0,8
2010-02-01,145,5,290.0,1164284.62,1845,2677.543,8
2010-02-01,146,3,357.0,879832.88,3286,3726.785,116
2010-02-01,147,2,186.0,561620.27,1589,2182.2,21
2010-02-01,148,1,240.0,1252466.8,3794,5036.477,44
2010-02-01,149,4,350.0,751508.38,2472,3314.0,45
2010-02-01,154,2,530.0,1111597.92,2974,4396.0,46
2010-02-01,155,1,300.0,894805.79,2398,3302.275,42
2010-02-01,156,1,128.0,696141.88,2135,2771.02,42
2010-02-01,159,1,434.0,873555.09,3510,3230.245,16
2010-02-01,160,1,182.0,768517.0,2254,2918.4,16
2010-02-01,161,3,337.0,488024.48,1335,1716.0,16
2010-02-01,162,5,190.0,1767092.77,1259,1779.568,16
2010-02-01,163,1,225.0,1134984.79,3005,4139.95,3
2010-02-01,164,2,500.0,1420970.6,3906,5418.064,6
2010-02-01,165,2,93.0,459636.22,958,1338.0,47
2010-02-01,166,2,210.0,530803.6,1983,2115.748,19
2010-02-01,167,1,230.0,635450.66,2258,2828.886,48
2010-02-01,168,2,258.0,617550.38,1950,2656.45,49
2010-02-01,171,1,178.0,936552.15,2511,3227.94,16
2010-02-01,172,2,129.0,453492.69,1521,2081.286,50
2010-02-01,173,2,407.0,1835849.86,4589,6316.135,51
2010-02-01,175,2,264.0,610629.6,1889,2542.0,50
2010-02-01,176,1,236.0,1062355.49,2993,4302.0,52
2010-02-01,177,2,192.0,726045.1,2080,2728.867,53
2010-02-01,180,2,283.0,796719.35,4185,3440.876,24
2010-02-01,181,5,560.0,1499194.02,1981,2776.466,24
2010-02-01,185,2,257.0,628624.81,1980,2596.0,54
2010-02-01,186,2,600.0,894963.82,2888,4034.0,55
2010-02-01,187,2,325.0,1028111.28,2750,3650.0,56
2010-02-01,495,1,280.0,656955.13,2289,2666.445,56
2010-02-01,189,3,509.0,780216.66,3653,3030.03,27
2010-02-01,191,1,330.0,909161.47,2792,3467.532,57
2010-02-01,193,1,261.0,671924.23,2133,2797.0,11
2010-02-01,194,1,440.0,1067236.55,2919,4008.8,58
2010-02-01,195,1,300.0,869677.53,2264,3054.0,59
2010-02-01,196,2,324.0,530886.22,2041,2379.007,60
2010-02-01,197,2,300.0,1169398.64,3381,4455.0,61
2010-02-01,198,1,320.0,1008006.87,2792,3820.0,62
2010-02-01,200,3,342.0,1219769.81,4312,4693.833,63
2010-02-01,201,1,158.0,810967.44,2304,3031.113,64
2010-02-01,204,1,0.0,1109317.89,3445,4653.686,50
2010-02-01,205,2,211.0,636253.53,2016,2508.0,6
2010-02-01,206,2,327.0,868728.46,2161,2719.533,6
2010-02-01,252,2,200.0,426830.72,1444,1851.447,28
2010-02-01,253,2,248.0,384800.56,1360,1856.0,65
2010-02-01,257,1,90.0,946587.27,2834,3754.9,66
2010-02-01,258,2,472.0,978376.0,2997,4047.305,66
2010-02-01,259,1,220.0,852267.94,2377,3206.0,25
2010-02-01,260,1,256.0,648891.07,1916,2509.25,67
2010-02-01,261,1,433.0,620187.29,1764,2394.0,59
2010-02-01,262,3,325.0,668853.06,2132,2887.0,39
2010-02-01,263,3,457.0,670148.39,1764,2488.5,39
2010-02-01,264,2,579.0,1351375.03,3714,4879.459,16
2010-02-01,265,1,300.0,1077953.92,2662,3458.667,16
2010-02-01,266,2,130.0,560391.53,1693,2206.333,68
2010-02-01,267,2,202.0,882743.44,2576,3388.1,69
2010-02-01,269,1,314.0,975811.55,2546,3482.6,70
2010-02-01,272,4,302.0,651497.86,1883,2811.0,71
2010-02-01,273,2,164.0,526086.02,1553,2181.5,72
2010-02-01,277,2,330.0,718051.97,1947,2683.0,25
2010-02-01,278,2,265.0,1225342.94,2481,3352.0,25
2010-02-01,279,2,226.0,1112558.83,2909,3914.25,25
2010-02-01,498,1,312.0,1051586.6,2398,3302.5,25
2010-02-01,502,3,205.0,435707.07,1927,1976.039,118
2010-02-01,286,1,156.0,332374.46,1513,1416.699,11
2010-02-01,287,2,310.0,844732.79,2707,3516.3,73
2010-02-01,557,4,105.0,353663.6,1499,1601.952,45
2010-02-01,288,3,118.0,346894.03,1082,1419.75,50
2010-02-01,299,4,250.0,478413.72,1912,2181.968,74
2010-02-01,300,3,181.0,1470934.03,13211,5330.373,50
2010-02-01,301,2,303.0,937078.13,3106,3489.63,75
2010-02-01,302,3,275.0,1022406.64,2817,3642.115,25
2010-02-01,303,2,303.0,1121695.7,3058,4105.386,76
2010-02-01,305,2,373.0,871006.19,2593,3567.0,16
2010-02-01,306,2,215.0,512707.0,1273,1630.0,25
2010-02-01,307,2,265.0,1432628.39,4162,5554.3,25
2010-02-01,308,3,339.0,1560786.05,12761,5621.443,25
2010-02-01,309,1,491.0,1451887.02,3912,5208.65,25
2010-02-01,526,5,975.0,4767339.9,1982,3215.0,25
2010-02-01,310,1,263.0,498593.82,1691,2219.733,25
2010-02-01,311,1,288.0,1109130.89,3163,4337.0,77
2010-02-01,312,1,82.0,658866.11,2109,2809.934,77
2010-02-01,313,3,486.0,913178.33,2599,3556.0,50
2010-02-01,315,2,350.0,1235227.0,5206,4891.149,78
2010-02-01,316,3,252.0,371359.15,1388,1809.0,79
2010-02-01,317,2,259.0,1260887.7,3240,4504.0,80
2010-02-01,318,1,226.0,555952.54,2075,2458.068,81
2010-02-01,319,1,195.0,483001.27,1527,1991.95,82
2010-02-01,320,2,150.0,527649.79,1609,2372.0,83
2010-02-01,321,3,176.0,409753.05,1936,1818.764,84
2010-02-01,322,2,350.0,1439604.85,4905,4556.846,85
2010-02-01,323,3,225.0,763302.57,2500,3398.231,86
2010-02-01,324,3,150.0,578095.55,2358,2340.109,87
2010-02-01,325,1,130.0,616839.03,1674,2233.428,88
2010-02-01,326,2,159.0,873942.09,2459,3539.5,3
2010-02-01,327,2,100.0,469452.44,1406,1791.0,89
2010-02-01,330,1,288.0,825939.31,2886,3924.0,90
2010-02-01,331,2,425.0,1185477.88,3400,4238.11,25
2010-02-01,332,1,150.0,605865.3,2494,2617.207,91
2010-02-01,333,2,200.0,1142736.2,7581,4763.796,92
2010-02-01,334,1,163.0,957322.83,2899,3949.0,92
2010-02-01,335,1,383.0,914026.24,3298,4004.734,92
2010-02-01,336,5,894.0,3176204.67,3110,4347.894,92
2010-02-01,337,2,90.0,701633.32,2613,3385.0,92
2010-02-01,338,1,194.0,413441.25,1428,1852.457,92
2010-02-01,339,2,246.0,1027903.01,2773,3794.0,50
2010-02-01,340,2,389.0,271525.5,951,1232.0,50
2010-02-01,341,3,260.0,356534.72,881,1133.0,50
2010-02-01,342,3,429.0,774861.62,2632,3331.54,50
2010-02-01,343,1,250.0,1091531.57,2939,3895.9,50
2010-02-01,344,1,231.0,491086.27,1710,2241.3,50
2010-02-01,345,3,344.0,812588.18,1970,2745.0,50
2010-02-01,346,1,396.0,451304.61,1653,2158.0,50
2010-02-01,347,5,1300.0,3752117.85,2751,3969.221,50
2010-02-01,348,1,271.0,539193.15,1408,1884.0,50
2010-02-01,511,1,170.0,318685.2,989,1431.5,50
2010-02-01,349,1,113.0,570093.61,1914,2354.53,50
2010-02-01,350,2,305.0,980957.16,3022,4140.75,93
2010-02-01,352,1,75.0,633654.02,1663,2285.14,3
2010-02-01,353,3,530.0,1247238.21,3368,4513.83,94
2010-02-01,354,2,110.0,770256.16,2514,2921.572,34
2010-02-01,362,2,360.0,422560.48,1849,1674.35,32
2010-02-01,363,4,250.0,798293.96,2737,3716.65,95
2010-02-01,364,2,77.0,343145.65,1024,1457.0,80
2010-02-01,365,1,314.0,422025.63,1813,2158.598,96
2010-02-01,503,2,80.0,1181156.47,4141,4653.929,113
2010-02-01,366,3,256.0,794376.66,2536,3482.21,3
2010-02-01,367,1,97.0,748978.2,2394,3097.5,42
2010-02-01,368,3,428.0,593599.75,1743,2334.44,42
2010-02-01,370,2,214.0,570548.17,1843,2504.64,97
2010-02-01,371,2,261.0,1504336.01,3571,4802.6,16
2010-02-01,372,2,407.0,981445.07,4547,3926.581,98
2010-02-01,373,1,256.0,373620.1,1667,1734.302,99
2010-02-01,527,1,300.0,541230.02,2156,2315.793,112
2010-02-01,374,2,404.0,799009.41,3125,2913.239,100
2010-02-01,375,1,122.0,1224929.0,3569,4833.25,101
2010-02-01,376,2,340.0,1113419.8,4080,4210.174,102
2010-02-01,377,1,270.0,856053.13,2709,3779.0,103
2010-02-01,378,2,57.0,298565.22,1050,1299.0,104
2010-02-01,379,3,90.0,380108.4,1278,1626.0,29
2010-02-01,380,2,115.0,500279.61,1313,1886.857,105
2010-02-01,381,2,192.0,415313.71,2192,1899.812,106
2010-02-01,382,1,450.0,470899.71,1603,1987.5,107
2010-02-01,383,2,307.0,877878.2,2855,3535.168,100
2010-02-01,384,1,396.0,975050.48,3178,4242.334,16
2010-02-01,386,3,105.0,409386.57,1229,1630.0,16
2010-02-01,387,1,300.0,462258.37,1473,1910.0,108
2010-02-01,388,3,133.0,513812.74,1280,1701.2,27
2010-02-01,389,1,132.0,1251734.75,4110,5435.3,83
2010-02-01,390,2,500.0,1086234.16,2873,3978.7,83
2010-02-01,391,5,560.0,3905061.29,2511,3940.891,83
2010-02-01,392,1,154.0,658131.14,2016,2579.0,83
2010-02-01,393,2,207.0,365407.26,1061,1249.645,109
2010-02-01,394,3,137.0,551710.29,1404,1808.0,110
2010-02-01,395,1,160.0,468832.88,1452,1925.32,111
2010-02-01,397,3,324.0,857358.52,2656,3500.0,29
2010-02-01,398,2,133.0,354044.89,1312,1879.7,1
2010-02-01,399,1,137.0,341776.26,1055,1399.2,25
2010-02-01,401,2,188.0,1146784.5,2952,3866.56,34
2010-02-01,402,1,225.0,280940.34,955,1242.7,34
2010-02-01,403,1,230.0,229864.49,720,976.5,3
2010-02-01,404,1,110.0,522700.35,1931,2415.42,16
2010-02-01,405,2,182.0,573997.16,1629,2266.0,51
2010-02-01,406,2,127.0,524976.63,1707,2251.044,24
2010-02-01,410,1,90.0,370006.19,1179,1556.0,58
2010-02-01,411,2,0.0,559209.68,1413,1990.173,112
2010-02-01,415,2,274.0,532486.61,1768,2295.0,66
2010-02-01,418,1,198.0,594677.65,1432,1945.333,16
2010-02-01,522,4,90.0,467370.63,1389,1873.0,17
2010-02-01,421,3,117.0,497577.08,1150,1548.0,25
2010-02-01,422,2,150.0,718275.79,2158,2867.0,25
2010-02-01,423,3,95.0,858403.03,2025,2607.0,25
2010-02-01,424,1,120.0,438174.17,1179,1631.0,25
2010-02-01,425,2,90.0,595877.56,1873,2469.95,77
2010-02-01,426,2,150.0,836781.18,2697,3510.246,50
2010-02-01,428,2,182.0,868432.46,2828,3770.301,83
2010-02-01,431,2,76.0,466384.77,1827,2288.0,113
2010-02-01,432,1,61.0,580725.36,1695,2282.8,50
2010-02-01,437,2,120.0,708584.12,2358,3060.025,20
2010-02-01,439,1,185.0,992210.59,2950,4111.0,16
2010-02-01,440,1,107.0,942138.67,2492,3470.0,3
2010-02-01,443,1,219.0,924655.47,2641,3566.75,6
2010-02-01,444,2,222.0,637562.08,1894,2625.086,50
2010-02-01,446,2,114.0,325976.63,882,1209.0,50
2010-02-01,447,2,164.0,538087.89,1659,2214.04,50
2010-02-01,449,3,63.0,472985.24,1856,2344.6,50
2010-02-01,451,2,163.0,586493.7,1700,2282.0,83
2010-02-01,454,1,100.0,573735.72,2076,2514.764,56
2010-02-01,458,1,216.0,488896.99,1514,1993.81,8
2010-02-01,459,2,192.0,496629.2,2184,2184.126,101
2010-02-01,460,2,0.0,678810.66,2188,3088.0,55
2010-02-01,461,1,115.0,1195223.37,2586,3734.083,3
2010-02-01,462,2,480.0,755013.06,2061,2773.0,6
2010-02-01,466,3,114.0,391347.54,1395,1786.0,16
2010-02-01,469,2,450.0,1030990.29,2751,4372.621,6
2010-02-01,470,1,150.0,464841.92,1392,1771.5,78
2010-02-01,472,1,111.0,225624.84,876,1095.133,114
2010-02-01,474,2,92.0,598223.33,1654,2162.0,21
2010-02-01,475,1,125.0,582314.4,1806,2464.0,3
2010-02-01,478,3,406.0,517833.62,1364,1692.5,24
2010-02-01,512,4,90.0,505424.13,1620,2095.333,120
2010-02-01,481,2,241.0,462456.76,1339,1736.5,25
2010-02-01,482,3,173.0,630191.26,1548,2174.0,3
2010-02-01,486,1,181.0,303215.29,1102,1401.133,115
2010-02-01,487,1,286.0,289597.84,825,1112.51,24
2010-02-01,546,2,80.0,268890.3,836,1147.0,122
2010-02-01,496,2,208.0,312813.49,785,1058.68,50
2010-02-01,491,1,77.0,569711.2,1845,2518.7,62
2010-02-01,493,3,136.0,562850.69,1443,2004.9,50
2010-02-01,506,1,90.0,348080.35,956,1344.0,119
2010-02-01,513,3,142.0,337951.34,1291,1665.733,50
2010-02-01,508,3,128.0,604487.99,1674,2178.0,6
2010-02-01,532,5,204.0,954738.27,1224,1661.153,3
2010-02-01,531,1,204.0,372811.37,1168,1495.0,6
2010-02-01,537,2,141.0,857764.33,1697,2312.3,6
2010-02-01,535,3,180.0,477147.83,1213,1592.0,25
2010-02-01,540,4,121.0,233993.56,750,1023.7,22
2010-02-01,553,1,90.0,367684.36,1167,1593.0,123
2010-02-01,539,3,139.0,715059.47,2099,2791.617,33
2010-02-01,633,1,180.0,445447.88,1190,1640.2,3
2010-02-01,547,2,175.0,875513.15,2352,3348.0,46
2010-02-01,548,2,139.0,238772.17,851,1110.45,8
2010-02-01,554,2,180.0,312045.41,1162,1510.0,98
2010-02-01,550,3,148.0,644797.42,1774,2357.5,50
2010-02-01,552,3,120.0,304816.21,961,1203.066,16
2010-02-01,555,1,120.0,378465.24,1266,1751.273,92
2010-02-01,556,3,150.0,564829.51,1381,1871.0,43
2010-02-01,560,4,0.0,352683.91,1027,1441.72,34
2010-02-01,573,3,500.0,651774.59,5444,2536.905,25
2010-02-01,567,3,490.0,253929.6,770,1070.0,3
2010-02-01,585,2,105.0,429429.17,1515,1996.0,6
2010-02-01,600,1,185.0,341157.07,901,1217.0,106
2010-02-01,559,3,130.0,348386.52,1181,1586.7,124
2010-02-01,620,2,182.0,360443.5,1133,1476.4,34
2010-02-01,574,3,120.0,441174.77,1323,1772.0,16
2010-02-01,572,1,70.0,395480.2,1380,1756.0,66
2010-02-01,591,2,142.0,534676.0,3568,2143.513,3
2010-02-01,582,2,120.0,267176.85,825,1155.0,6
2010-02-01,583,2,235.0,252775.65,804,1038.0,6
2010-02-01,569,1,120.0,399577.02,1112,1413.6,50
2010-02-01,579,1,200.0,449424.87,1429,1959.0,3
2010-02-01,576,1,178.0,484870.88,1210,1643.0,3
2010-02-01,594,2,250.0,319103.98,952,1266.0,25
2010-02-01,580,1,95.0,212987.26,641,832.0,16
2010-02-01,618,2,110.0,503688.96,1679,2121.0,25
2010-02-01,581,1,158.0,630818.76,1729,2459.0,30
2010-02-01,601,2,151.0,735878.6,2217,2990.063,6
2010-02-01,589,3,130.0,472018.55,1342,1818.5,1
2010-02-01,592,1,200.0,409724.06,1140,1573.0,3
2010-02-01,595,5,0.0,749824.79,961,1261.208,42
2010-02-01,607,5,0.0,491394.65,811,1143.3,55
2010-02-01,619,1,205.0,441441.31,1830,1651.204,6
2010-02-01,614,2,130.0,366360.48,765,1033.0,39
2010-02-01,603,2,177.0,238855.83,559,739.0,50
2010-02-01,629,2,145.0,274926.11,785,1088.814,50
2010-02-01,615,2,94.0,295189.96,904,1251.8,125
2010-02-01,622,2,213.0,488013.68,1174,1636.0,15
2010-02-01,593,1,235.0,279393.95,831,1133.0,25
2010-02-01,653,5,246.0,334806.01,485,674.74,33
2010-02-01,616,1,128.0,306661.55,952,1324.0,6
2010-02-01,598,3,150.0,360142.86,1171,1510.0,32
2010-02-01,605,1,178.0,526047.81,1679,2220.296,77
2010-02-01,609,1,135.0,487688.68,1418,1914.0,6
2010-02-01,606,3,180.0,422189.45,1238,1683.536,9
2010-02-01,612,1,247.0,331459.58,1319,1573.684,92
2010-02-01,624,4,184.0,421980.5,894,1191.0,19
2010-02-01,621,2,184.0,396181.68,1559,1612.124,107
2010-02-01,625,2,180.0,424404.1,1019,1443.568,3
2010-02-01,628,1,90.0,574058.38,1839,2491.2,9
2010-02-01,626,1,150.0,231187.94,681,925.6,32
2010-02-01,627,3,180.0,279439.39,897,1133.4,76
2010-02-01,634,1,102.0,336832.92,990,1257.0,58
2010-02-01,632,2,175.0,389106.61,1309,1670.0,78
2010-02-01,635,3,180.0,577664.44,2797,2628.111,6
2010-02-01,637,1,180.0,346788.57,890,1261.0,3
2010-02-01,647,2,130.0,323894.02,1096,1501.0,3
2010-02-01,643,2,272.0,173917.66,701,917.0,6
2010-02-01,640,1,200.0,181717.08,638,806.0,3
2010-02-01,641,1,1.0,723846.87,1757,2549.0,39
2010-02-01,646,3,180.0,823392.61,3531,3285.063,6
2010-02-01,654,3,148.0,256965.16,885,1148.0,6
2010-02-01,649,3,142.0,178400.1,394,501.0,43
2010-02-01,650,2,210.0,42311.2,219,262.0,3
2010-02-01,655,1,198.0,238532.75,787,1017.0,25
2010-02-01,657,3,222.0,331598.53,1001,1339.42,92
2010-02-01,660,1,100.0,254310.49,635,812.0,25
2010-02-01,661,3,118.0,137519.63,547,669.0,34
2010-02-01,658,1,200.0,253344.55,898,1135.0,0
2010-02-01,664,1,150.0,89899.84,297,361.0,6
